max_depth,max_features,min_samples_split,min_samples_leaf,bootstrap,avg_f1,std_f1,avg_fpr,std_fpr,avg_fnr,std_fnr
10.0,0.25,5,1,False,0.8529252893821386,0.03893352844084687,0.025095364392285963,0.005460629507082314,0.15706731725829362,0.045582340400491
10.0,0.25,5,1,True,0.8420066805496106,0.0538684146725778,0.024881375506775393,0.0038320019273790163,0.16568426449325005,0.0553556367785517
10.0,0.25,5,2,False,0.8448042098203448,0.0364085225360317,0.02567987431897355,0.005128054552203823,0.16544511699478714,0.04401261319899871
10.0,0.25,5,2,True,0.8501186472354195,0.03471505155614296,0.024566829282447147,0.00466386342150054,0.16213507558691798,0.04245184037176573
10.0,0.25,5,5,False,0.862572995088599,0.03241844537790882,0.02331093847422209,0.00433239726334789,0.1457660279678758,0.040404871820264046
10.0,0.25,5,5,True,0.843916565413618,0.05809652165208577,0.0237877933221402,0.0044578007559399856,0.16622774275411642,0.05968454131215593
10.0,0.25,5,10,False,0.8348632442490963,0.05468596597093592,0.02480376628843846,0.004728604799502503,0.17852223914798843,0.05596850813506234
10.0,0.25,5,10,True,0.8235068872602458,0.05779501577966673,0.025152970505076182,0.004653350477634407,0.19068426449323994,0.059054693004800554
10.0,0.25,10,1,False,0.8428424559850562,0.05124773740924863,0.02448343199843868,0.004485806480965238,0.16616716668422554,0.05371061739270462
10.0,0.25,10,1,True,0.8511227045389216,0.042290343316651775,0.024122142683955437,0.0046048202370239525,0.15857505124273422,0.050133541313695996
10.0,0.25,10,2,False,0.8565617868910103,0.036907052036518305,0.023953359511307556,0.00422242793922651,0.15200050001756363,0.04479362165929677
10.0,0.25,10,2,True,0.8349621786701338,0.06506992984882891,0.024953189862697317,0.005653331182364168,0.17410300155328834,0.0673856547211687
10.0,0.25,10,5,False,0.862572995088599,0.03241844537790882,0.02331093847422209,0.00433239726334789,0.1457660279678758,0.040404871820264046
10.0,0.25,10,5,True,0.843916565413618,0.05809652165208577,0.0237877933221402,0.0044578007559399856,0.16622774275411642,0.05968454131215593
10.0,0.25,10,10,False,0.8348632442490963,0.05468596597093592,0.02480376628843846,0.004728604799502503,0.17852223914798843,0.05596850813506234
10.0,0.25,10,10,True,0.8235068872602458,0.05779501577966673,0.025152970505076182,0.004653350477634407,0.19068426449323994,0.059054693004800554
10.0,0.5,2,1,False,0.8348883348624856,0.051446228108798384,0.026712303421482224,0.0057084813013663594,0.17079529218191686,0.05604546674837651
10.0,0.5,2,1,True,0.8374632565224795,0.04343647362976484,0.026583790894607995,0.0052737260325926745,0.17311666387440613,0.053917328415878686
10.0,0.5,2,2,False,0.843826591196059,0.04544698605106682,0.02567373239326472,0.00544189221062845,0.15932636514622345,0.049967020311113455
10.0,0.5,2,2,True,0.8426576684581878,0.04290228231559689,0.025332636951757147,0.005395025008718808,0.16872853905926186,0.05172787012646136
10.0,0.5,2,5,False,0.8365370004214572,0.04429754282565869,0.026800911149473278,0.006379215337024231,0.17612908623465334,0.05362936765808296
10.0,0.5,2,5,True,0.8451026680213897,0.039517459679055844,0.025657054673794616,0.00515761000111271,0.16649251421454278,0.048572869680584475
10.0,0.5,2,10,False,0.8226364567443184,0.06347993929751972,0.027344501708944046,0.006816796691213441,0.18674946482086716,0.06815567520488429
10.0,0.5,2,10,True,0.8074751915487237,0.05830671719991591,0.028345099858071328,0.006277905556880205,0.20687590670196193,0.06293153536217239
10.0,0.5,5,1,False,0.8293244775947765,0.04926447040512125,0.027063258622013288,0.005093307840133454,0.17593171631678664,0.05507060599234704
10.0,0.5,5,1,True,0.8491788340536166,0.0299481970040403,0.025491542247912898,0.004602290432623146,0.1614925142145444,0.038632160082001356
10.0,0.5,5,2,False,0.8404105273640623,0.04456509461181847,0.02629602676555909,0.00511648621738993,0.16488795934911987,0.04801802028473361
10.0,0.5,5,2,True,0.8452574229685451,0.03643633633365292,0.02597916290659231,0.004110189923931469,0.16440918088121087,0.04591400337950036
10.0,0.5,5,5,False,0.8365370004214572,0.04429754282565869,0.026800911149473278,0.006379215337024231,0.17612908623465334,0.05362936765808296
10.0,0.5,5,5,True,0.8451026680213897,0.039517459679055844,0.025657054673794616,0.00515761000111271,0.16649251421454278,0.048572869680584475
10.0,0.5,5,10,False,0.8226364567443184,0.06347993929751972,0.027344501708944046,0.006816796691213441,0.18674946482086716,0.06815567520488429
10.0,0.5,5,10,True,0.8074751915487237,0.05830671719991591,0.028345099858071328,0.006277905556880205,0.20687590670196193,0.06293153536217239
10.0,0.5,10,1,False,0.8248965683941135,0.04791562903841716,0.027727812413397734,0.005395068519310952,0.18428131702663395,0.05230392609210662
10.0,0.5,10,1,True,0.8437500697610665,0.03767735295619568,0.025794426283854817,0.005147245832629639,0.16732584754787608,0.045462141133142245
10.0,0.5,10,2,False,0.8378411498086263,0.043091181653307525,0.026928806588343727,0.00687655145249753,0.1693390698328393,0.048296999341745445
10.0,0.5,10,2,True,0.8461800959217431,0.04504494507096631,0.025781907424627208,0.006023387234949678,0.16357584754787757,0.05374709029282902
10.0,0.5,10,5,False,0.8365370004214572,0.04429754282565869,0.026800911149473278,0.006379215337024231,0.17612908623465334,0.05362936765808296
10.0,0.5,10,5,True,0.8451026680213897,0.039517459679055844,0.025657054673794616,0.00515761000111271,0.16649251421454278,0.048572869680584475
10.0,0.5,10,10,False,0.8226364567443184,0.06347993929751972,0.027344501708944046,0.006816796691213441,0.18674946482086716,0.06815567520488429
10.0,0.5,10,10,True,0.8074751915487237,0.05830671719991591,0.028345099858071328,0.006277905556880205,0.20687590670196193,0.06293153536217239
20.0,sqrt,2,1,False,0.8406622149141135,0.021844173802476472,0.02689683203054216,0.004470510478798228,0.17118609961465248,0.02501814826460888
20.0,sqrt,2,1,True,0.8238260333289246,0.04233253816562292,0.02746269980835499,0.003540311887658157,0.18742664478376395,0.04179394337836035
20.0,sqrt,2,2,False,0.8351565467978361,0.03379200280510101,0.027300380356622002,0.003640982290713331,0.17414181160452577,0.041012495260767154
20.0,sqrt,2,2,True,0.8026339097746671,0.06550990981666106,0.029382204322775256,0.004284950841228076,0.20768287664713236,0.05998950091834704
20.0,sqrt,2,5,False,0.8199329353075798,0.02873024937750125,0.02823992572182814,0.002680945594736669,0.194891512214469,0.037723520049429644
20.0,sqrt,2,5,True,0.7951699576074323,0.07022175234258761,0.02784224264265686,0.0048937786578902515,0.2161055797204506,0.0701388945639876
20.0,sqrt,2,10,False,0.8009420705898591,0.059677055898091434,0.028443991944154277,0.003782454760443514,0.20856538182311501,0.055480006974548184
20.0,sqrt,2,10,True,0.755274152823912,0.0619494373031295,0.030566033687208775,0.004116260629486418,0.24859807428591849,0.058635161599458835
20.0,sqrt,5,1,False,0.8398498375808391,0.03751619381582548,0.026045217331638136,0.003351406958226914,0.17203513929133046,0.04314439648662563
20.0,sqrt,5,1,True,0.8053828443547569,0.06646033056831815,0.027919454940699955,0.004804399596215092,0.20427759714402566,0.06261824879460738
20.0,sqrt,5,2,False,0.82925687360489,0.03652794641704232,0.027314702197395298,0.0026834520158214355,0.1812450318832089,0.04542402870376458
20.0,sqrt,5,2,True,0.8026624251063759,0.06861936823243503,0.028012046568221927,0.004574273072425542,0.208923156036478,0.06568641763500559
20.0,sqrt,5,5,False,0.8199329353075798,0.02873024937750125,0.02823992572182814,0.002680945594736669,0.194891512214469,0.037723520049429644
20.0,sqrt,5,5,True,0.7951699576074323,0.07022175234258761,0.02784224264265686,0.0048937786578902515,0.2161055797204506,0.0701388945639876
20.0,sqrt,5,10,False,0.8009420705898591,0.059677055898091434,0.028443991944154277,0.003782454760443514,0.20856538182311501,0.055480006974548184
20.0,sqrt,5,10,True,0.755274152823912,0.0619494373031295,0.030566033687208775,0.004116260629486418,0.24859807428591849,0.058635161599458835
20.0,sqrt,10,1,False,0.8380334639323618,0.03660873738052741,0.026481003418374522,0.005578287143720057,0.17372077508410905,0.040043670256260266
20.0,sqrt,10,1,True,0.8109852720545515,0.051725225645887274,0.026522842066823614,0.0029902158253606458,0.20509231038109715,0.05306053141774735
20.0,sqrt,10,2,False,0.8336896303615019,0.03782113193458724,0.026471181189760475,0.0049506478975899085,0.1804699012167726,0.043845819915049794
20.0,sqrt,10,2,True,0.8135693542839946,0.04918661100347879,0.027231535199284108,0.003200819692211946,0.19970472953544488,0.052342750311264764
20.0,sqrt,10,5,False,0.8199329353075798,0.02873024937750125,0.02823992572182814,0.002680945594736669,0.194891512214469,0.037723520049429644
20.0,sqrt,10,5,True,0.7951699576074323,0.07022175234258761,0.02784224264265686,0.0048937786578902515,0.2161055797204506,0.0701388945639876
20.0,sqrt,10,10,False,0.8009420705898591,0.059677055898091434,0.028443991944154277,0.003782454760443514,0.20856538182311501,0.055480006974548184
20.0,sqrt,10,10,True,0.755274152823912,0.0619494373031295,0.030566033687208775,0.004116260629486418,0.24859807428591849,0.058635161599458835
20.0,log2,2,1,False,0.7973293861457479,0.028099779250083716,0.032611972504913746,0.003575798916148203,0.21954564896798137,0.03360937906076153
20.0,log2,2,1,True,0.7195904382056377,0.05583084483785008,0.03821780506988169,0.006696451145094899,0.2905742611425372,0.057287295075478924
20.0,log2,2,2,False,0.7897545877728763,0.05765734603150331,0.03180919351728757,0.005171003772661984,0.2238325970095843,0.05766460360862146
20.0,log2,2,2,True,0.7330733685443639,0.05041431627129909,0.03600798567359138,0.0048009107639219615,0.28469864348896745,0.044714644838917496
20.0,log2,2,5,False,0.7798647699617058,0.06137208203108837,0.032478414731542414,0.004831378787687661,0.23628926301438397,0.059608227656734354
20.0,log2,2,5,True,0.6451012267294078,0.08840556718138369,0.042843446283573616,0.007843594435790828,0.35771354215136786,0.0832236308073369
20.0,log2,2,10,False,0.7397940787200434,0.06231048753216475,0.03468001324504179,0.004879167976909111,0.2717778794703797,0.05823969720237959
20.0,log2,2,10,True,0.6268291449314483,0.05515213318794588,0.04331526840973636,0.005957345796194454,0.3739718542326539,0.044064006481101196
20.0,log2,5,1,False,0.7965294840785202,0.06366773383841798,0.030343051016767285,0.0055559439071335365,0.21713678971129186,0.06528657096245828
20.0,log2,5,1,True,0.7437561403193793,0.06973016445100763,0.03560389130300159,0.006251814219752257,0.27092976743748887,0.06200881331812731
20.0,log2,5,2,False,0.7925176483213999,0.06630845179140127,0.031335670194414786,0.0067284446407928885,0.21762191380045542,0.06602705422764196
20.0,log2,5,2,True,0.7038520104078163,0.09328664646640732,0.03803148472211705,0.006176373017186516,0.29835576793801777,0.08102755994547052
20.0,log2,5,5,False,0.7798647699617058,0.06137208203108837,0.032478414731542414,0.004831378787687661,0.23628926301438397,0.059608227656734354
20.0,log2,5,5,True,0.6451012267294078,0.08840556718138369,0.042843446283573616,0.007843594435790828,0.35771354215136786,0.0832236308073369
20.0,log2,5,10,False,0.7397940787200434,0.06231048753216475,0.03468001324504179,0.004879167976909111,0.2717778794703797,0.05823969720237959
20.0,log2,5,10,True,0.6268291449314483,0.05515213318794588,0.04331526840973636,0.005957345796194454,0.3739718542326539,0.044064006481101196
20.0,log2,10,1,False,0.7960996996456104,0.04621705688251677,0.03194890032133009,0.00466014878539014,0.22062453229996898,0.045483895630696186
20.0,log2,10,1,True,0.7094931823629097,0.06634947238454512,0.036407543179533784,0.005363875536435647,0.30060449746935086,0.06258286961116026
20.0,log2,10,2,False,0.8011280109904133,0.03795382436357178,0.030229560098509235,0.005091840055727497,0.2164127606347792,0.041455273273413716
20.0,log2,10,2,True,0.718511315022466,0.05693078777736187,0.036146613091210075,0.003344076676298706,0.2911465408297205,0.047580462891721624
20.0,log2,10,5,False,0.7798647699617058,0.06137208203108837,0.032478414731542414,0.004831378787687661,0.23628926301438397,0.059608227656734354
20.0,log2,10,5,True,0.6451012267294078,0.08840556718138369,0.042843446283573616,0.007843594435790828,0.35771354215136786,0.0832236308073369
20.0,log2,10,10,False,0.7397940787200434,0.06231048753216475,0.03468001324504179,0.004879167976909111,0.2717778794703797,0.05823969720237959
20.0,log2,10,10,True,0.6268291449314483,0.05515213318794588,0.04331526840973636,0.005957345796194454,0.3739718542326539,0.044064006481101196
20.0,0.1,2,1,False,0.8463481717806565,0.03662163970410771,0.024880806527746976,0.00427760678082879,0.16482967912003232,0.04253763111746126
20.0,0.1,2,1,True,0.8161736743844832,0.06757686917278884,0.026507598769426304,0.0043943445233061585,0.19371869124661265,0.06712201617879687
20.0,0.1,2,2,False,0.8399910441785499,0.062236176055844576,0.024791192297318354,0.006069522525054637,0.1708069084124761,0.06174541449226833
20.0,0.1,2,2,True,0.8053344101297089,0.07747776110376679,0.026070041019869438,0.00536643881374712,0.20397734305028964,0.07620867881845128
20.0,0.1,2,5,False,0.8362832956233379,0.05248129192356623,0.02573975632065948,0.004967625218430496,0.17649222206362788,0.05873001034347242
20.0,0.1,2,5,True,0.8200254518278722,0.06773588084624108,0.025896742310881272,0.0044721550859527,0.18956952260986779,0.06652412453191885
20.0,0.1,2,10,False,0.8242185944732026,0.05642094863609533,0.026236528759779415,0.003761889739947967,0.18625486625173476,0.05776160072960735
20.0,0.1,2,10,True,0.7687237779693936,0.07950770804600667,0.02852139837356622,0.005388344904793106,0.23769679130389054,0.07628692650404387
20.0,0.1,5,1,False,0.8495005139954619,0.04242893718320999,0.02491282111828689,0.004628752857007173,0.1638273868987961,0.049891015716966476
20.0,0.1,5,1,True,0.8257634260108558,0.067376206959674,0.025503320717667748,0.005608442289461258,0.1824888910261324,0.06651067669051472
20.0,0.1,5,2,False,0.8416444012167636,0.043558170065367434,0.02601775798902705,0.005161809449840964,0.16699841618007488,0.049635059832384164
20.0,0.1,5,2,True,0.8231843777220469,0.06150135797799321,0.025767326893431412,0.004395163796968402,0.1900017741057821,0.06446553971149244
20.0,0.1,5,5,False,0.8362832956233379,0.05248129192356623,0.02573975632065948,0.004967625218430496,0.17649222206362788,0.05873001034347242
20.0,0.1,5,5,True,0.8200254518278722,0.06773588084624108,0.025896742310881272,0.0044721550859527,0.18956952260986779,0.06652412453191885
20.0,0.1,5,10,False,0.8242185944732026,0.05642094863609533,0.026236528759779415,0.003761889739947967,0.18625486625173476,0.05776160072960735
20.0,0.1,5,10,True,0.7687237779693936,0.07950770804600667,0.02852139837356622,0.005388344904793106,0.23769679130389054,0.07628692650404387
20.0,0.1,10,1,False,0.8311910800536271,0.04749477949771962,0.02685820184682291,0.0052337998209183775,0.18143090656752953,0.05682081448516905
20.0,0.1,10,1,True,0.8288626971345856,0.055950542582151506,0.0263625208735572,0.004328611123349891,0.18094092294866382,0.0577609338807733
20.0,0.1,10,2,False,0.8460868913811531,0.03776219874390928,0.02541197789861783,0.004376847261822282,0.16663714959986298,0.045010730415305525
20.0,0.1,10,2,True,0.8275575202209365,0.05772209405270401,0.02498368324376832,0.004972709141915423,0.18517614424909828,0.059974859051735704
20.0,0.1,10,5,False,0.8362832956233379,0.05248129192356623,0.02573975632065948,0.004967625218430496,0.17649222206362788,0.05873001034347242
20.0,0.1,10,5,True,0.8200254518278722,0.06773588084624108,0.025896742310881272,0.0044721550859527,0.18956952260986779,0.06652412453191885
20.0,0.1,10,10,False,0.8242185944732026,0.05642094863609533,0.026236528759779415,0.003761889739947967,0.18625486625173476,0.05776160072960735
20.0,0.1,10,10,True,0.7687237779693936,0.07950770804600667,0.02852139837356622,0.005388344904793106,0.23769679130389054,0.07628692650404387
20.0,0.25,2,1,False,0.8576926001896077,0.03546543609119857,0.0243987344564873,0.004128894084867418,0.1465165455662208,0.04168662465050101
20.0,0.25,2,1,True,0.8612493419906023,0.020813150298084383,0.02379169395195793,0.0032498028549772765,0.1497991713255528,0.027547652635166342
20.0,0.25,2,2,False,0.8462931062541204,0.05600071522640202,0.02467288461717567,0.005211128882977444,0.159394157085132,0.06113723355917258
20.0,0.25,2,2,True,0.8513895528041129,0.030570402791699557,0.024976440756105615,0.00475621297924198,0.1579606449450994,0.037306953001034676
20.0,0.25,2,5,False,0.8492734018371267,0.04919338952062724,0.024117596451787883,0.0038425335863990473,0.1579684089202534,0.05154779658413752
20.0,0.25,2,5,True,0.8386117119739527,0.056862988932570774,0.02480653721966831,0.00433822336057204,0.17084730797150752,0.05839172192117902
20.0,0.25,2,10,False,0.8343496310693297,0.05271521028855803,0.024952276278146272,0.004929868267278778,0.17881209422045222,0.05406632641503202
20.0,0.25,2,10,True,0.8114886999009083,0.0639080022678282,0.025045044930952786,0.004550952856397056,0.20066614855120588,0.06203111676306123
20.0,0.25,5,1,False,0.8506312114507578,0.03877741192903739,0.024555539061099665,0.004249854268079854,0.15925699352405537,0.04739367664591962
20.0,0.25,5,1,True,0.8468429390155021,0.05175923836908648,0.02432845697269592,0.004183190501179981,0.16129835795672276,0.05250591930263163
20.0,0.25,5,2,False,0.8529038334515657,0.03944338835870007,0.02411193194536074,0.004693283385467781,0.1568416578245583,0.04636865804324276
20.0,0.25,5,2,True,0.8532334591572559,0.04098437313661119,0.024170892041842917,0.005653846990550708,0.15781262526291698,0.04708177598488635
20.0,0.25,5,5,False,0.8492734018371267,0.04919338952062724,0.024117596451787883,0.0038425335863990473,0.1579684089202534,0.05154779658413752
20.0,0.25,5,5,True,0.8386117119739527,0.056862988932570774,0.02480653721966831,0.00433822336057204,0.17084730797150752,0.05839172192117902
20.0,0.25,5,10,False,0.8343496310693297,0.05271521028855803,0.024952276278146272,0.004929868267278778,0.17881209422045222,0.05406632641503202
20.0,0.25,5,10,True,0.8114886999009083,0.0639080022678282,0.025045044930952786,0.004550952856397056,0.20066614855120588,0.06203111676306123
20.0,0.25,10,1,False,0.8473097358462809,0.03664562509172184,0.025251503673269275,0.003327738039169235,0.1632787326544899,0.0448399716579793
20.0,0.25,10,1,True,0.8382733466763561,0.05421933718276908,0.025357538124133265,0.004444350176567255,0.1682282603524632,0.056245016514659046
20.0,0.25,10,2,False,0.8469688847227379,0.041307887893987434,0.02522847883059834,0.004256538972505412,0.16327873265448986,0.05157207316034774
20.0,0.25,10,2,True,0.8389564263520606,0.05322000827854265,0.024771983814043934,0.00411753292939236,0.1690434777437662,0.054560008996508466
20.0,0.25,10,5,False,0.8492734018371267,0.04919338952062724,0.024117596451787883,0.0038425335863990473,0.1579684089202534,0.05154779658413752
20.0,0.25,10,5,True,0.8386117119739527,0.056862988932570774,0.02480653721966831,0.00433822336057204,0.17084730797150752,0.05839172192117902
20.0,0.25,10,10,False,0.8343496310693297,0.05271521028855803,0.024952276278146272,0.004929868267278778,0.17881209422045222,0.05406632641503202
20.0,0.25,10,10,True,0.8114886999009083,0.0639080022678282,0.025045044930952786,0.004550952856397056,0.20066614855120588,0.06203111676306123
20.0,0.5,2,1,False,0.8325326339203466,0.05014656632712366,0.026331993473602534,0.005479996129301584,0.1758799564824168,0.05676404945201174
20.0,0.5,2,1,True,0.8436549778904338,0.040527473917293076,0.026270520155681144,0.005709458718512728,0.16643299040502027,0.04915067400136239
20.0,0.5,2,2,False,0.8385437076795993,0.04587065296904762,0.026557194905511443,0.005769348552926817,0.16471789132191078,0.05035785384160283
20.0,0.5,2,2,True,0.8415626695990224,0.043872251671987696,0.02548323716624377,0.005437022462820314,0.16962139620211894,0.05231808772900567
20.0,0.5,2,5,False,0.8409519256314921,0.04059823379230268,0.026014379836698586,0.005766779454486954,0.17156238999093879,0.05031182554412719
20.0,0.5,2,5,True,0.8413494104854232,0.035105492619242055,0.025957797950030854,0.004849213426240133,0.17148475023938597,0.04347164276673292
20.0,0.5,2,10,False,0.8210380622774063,0.06242763527558133,0.027645286916644148,0.006536034049311621,0.1883229637856704,0.06746572651227961
20.0,0.5,2,10,True,0.8122450259702187,0.06044958409228174,0.0278567780576561,0.00630113936072719,0.200209240035297,0.06672129183349579
20.0,0.5,5,1,False,0.832487651875034,0.04982866322668152,0.026453258834309528,0.005396151299355918,0.17369384290655304,0.054690188569175846
20.0,0.5,5,1,True,0.8554056180170171,0.03351688817271153,0.024729566776318563,0.004470420931993442,0.15397439827251716,0.043272912624052355
20.0,0.5,5,2,False,0.834353216576772,0.04731820364815829,0.026479278512835817,0.005463608650622915,0.17469977537987674,0.05465121086716104
20.0,0.5,5,2,True,0.8457553038335677,0.037699567179428774,0.025927883650458245,0.0047003210039427154,0.163474915870859,0.04632629678468511
20.0,0.5,5,5,False,0.8409519256314921,0.04059823379230268,0.026014379836698586,0.005766779454486954,0.17156238999093879,0.05031182554412719
20.0,0.5,5,5,True,0.8413494104854232,0.035105492619242055,0.025957797950030854,0.004849213426240133,0.17148475023938597,0.04347164276673292
20.0,0.5,5,10,False,0.8210380622774063,0.06242763527558133,0.027645286916644148,0.006536034049311621,0.1883229637856704,0.06746572651227961
20.0,0.5,5,10,True,0.8122450259702187,0.06044958409228174,0.0278567780576561,0.00630113936072719,0.200209240035297,0.06672129183349579
20.0,0.5,10,1,False,0.825844588318485,0.04698409204066484,0.02815631699790977,0.005632100463253416,0.18112914311359202,0.051851767633727765
20.0,0.5,10,1,True,0.8401679754515812,0.04014757132907873,0.02640580154096253,0.0051557595228975545,0.17156128085163197,0.05010072738831005
20.0,0.5,10,2,False,0.8391204100729975,0.03818469568764531,0.027109704499432397,0.005758663939971854,0.16652172154965397,0.04282948655063817
20.0,0.5,10,2,True,0.8477539696059064,0.041194825602027814,0.025472875187796683,0.005328946763236607,0.1616710856431158,0.04912936874025282
20.0,0.5,10,5,False,0.8409519256314921,0.04059823379230268,0.026014379836698586,0.005766779454486954,0.17156238999093879,0.05031182554412719
20.0,0.5,10,5,True,0.8413494104854232,0.035105492619242055,0.025957797950030854,0.004849213426240133,0.17148475023938597,0.04347164276673292
20.0,0.5,10,10,False,0.8210380622774063,0.06242763527558133,0.027645286916644148,0.006536034049311621,0.1883229637856704,0.06746572651227961
20.0,0.5,10,10,True,0.8122450259702187,0.06044958409228174,0.0278567780576561,0.00630113936072719,0.200209240035297,0.06672129183349579
,sqrt,2,1,False,0.8374982221240732,0.04143750456489462,0.027080611371631473,0.005847820113824329,0.17241872309882866,0.0474165360878207
,sqrt,2,1,True,0.820200326320468,0.047827560475437285,0.028203148107786947,0.003522952545348818,0.1915589281318855,0.04717897578974826
,sqrt,2,2,False,0.836887630661864,0.030558572779252956,0.027209115753106944,0.0029531275504318653,0.17359005177015727,0.03946839023393669
,sqrt,2,2,True,0.8025558471740281,0.06787149299054049,0.029373899241106127,0.004886810660313347,0.2080736633966147,0.06258671533590836
,sqrt,2,5,False,0.8234139696194394,0.021956896369822898,0.028823278816768383,0.0032818393621863993,0.18965489582878722,0.025305403816678704
,sqrt,2,5,True,0.7919781680117797,0.07310178900460161,0.028526963254195913,0.005479581164814973,0.21982734708352208,0.07370534724188472
,sqrt,2,10,False,0.7987038228870269,0.05867863190235574,0.028903948654110983,0.004039619544013901,0.21075999880034058,0.05443462926328777
,sqrt,2,10,True,0.7567950430044925,0.0629790121057175,0.03024292477857356,0.004481972046228679,0.24702457532111527,0.05953161008111748
,sqrt,5,1,False,0.8400158648407425,0.0347298603816834,0.02604540818789965,0.003702135804631824,0.17420984863995154,0.04103231919789007
,sqrt,5,1,True,0.7951495861704451,0.0644196259978654,0.028512720274431025,0.00473898380048244,0.21619991395764346,0.062342878766158225
,sqrt,5,2,False,0.843365584756536,0.03629634936373504,0.025334184978967972,0.0030403092655952218,0.16768315897351194,0.04558028178805858
,sqrt,5,2,True,0.8073772951575764,0.06464387326868097,0.02769943117393685,0.004586619249210474,0.20322469766255544,0.06065351466093137
,sqrt,5,5,False,0.8234139696194394,0.021956896369822898,0.028823278816768383,0.0032818393621863993,0.18965489582878722,0.025305403816678704
,sqrt,5,5,True,0.7919781680117797,0.07310178900460161,0.028526963254195913,0.005479581164814973,0.21982734708352208,0.07370534724188472
,sqrt,5,10,False,0.7987038228870269,0.05867863190235574,0.028903948654110983,0.004039619544013901,0.21075999880034058,0.05443462926328777
,sqrt,5,10,True,0.7567950430044925,0.0629790121057175,0.03024292477857356,0.004481972046228679,0.24702457532111527,0.05953161008111748
,sqrt,10,1,False,0.8396346872364286,0.037559696844503054,0.026268344886071354,0.0044555868278807744,0.17204943658823654,0.04351526278244553
,sqrt,10,1,True,0.8053252072488764,0.05337880275547808,0.027460907341577533,0.0032336252836802177,0.21033349776514135,0.05517241491146137
,sqrt,10,2,False,0.8337854589385134,0.03945162477124079,0.02677386389950288,0.006000036311077066,0.18056934059726798,0.044723110878065936
,sqrt,10,2,True,0.8098063135259397,0.050288591390286144,0.027889959459431447,0.0038933000841243895,0.20294489516691466,0.05350941807532355
,sqrt,10,5,False,0.8234139696194394,0.021956896369822898,0.028823278816768383,0.0032818393621863993,0.18965489582878722,0.025305403816678704
,sqrt,10,5,True,0.7919781680117797,0.07310178900460161,0.028526963254195913,0.005479581164814973,0.21982734708352208,0.07370534724188472
,sqrt,10,10,False,0.7987038228870269,0.05867863190235574,0.028903948654110983,0.004039619544013901,0.21075999880034058,0.05443462926328777
,sqrt,10,10,True,0.7567950430044925,0.0629790121057175,0.03024292477857356,0.004481972046228679,0.24702457532111527,0.05953161008111748
,log2,2,1,False,0.7776606809584423,0.03795038916876682,0.03523997190849883,0.0036811024835581834,0.23327521391649056,0.045600218056807376
,log2,2,1,True,0.7123969391833722,0.06087959518410748,0.03919224987339299,0.005331228648798266,0.2994355447864269,0.05911731436235684
,log2,2,2,False,0.7719626619974653,0.06005346369108613,0.03261679426095286,0.004824278195604544,0.23685381492210295,0.06096388412782508
,log2,2,2,True,0.7349751593727853,0.06277932758656811,0.03601078833103993,0.003983079791252124,0.2757742733456572,0.0528051265680079
,log2,2,5,False,0.7729126581778896,0.048869359922848125,0.03344723329976254,0.0037991508692282543,0.2402954741945082,0.04884364148062431
,log2,2,5,True,0.6673004772028996,0.08111188588370344,0.04118438887297297,0.0059880120713657475,0.3413558987595674,0.07605149065091096
,log2,2,10,False,0.7420720318375611,0.06193792628673861,0.034082837627602766,0.004447113226125593,0.26923900271566464,0.0567332565309778
,log2,2,10,True,0.6293256036965638,0.05263332788735908,0.04298872713491923,0.005458035367332566,0.3721266161374159,0.041991169614526175
,log2,5,1,False,0.7891467708929815,0.04429480350651594,0.032896891840660025,0.005651880006182395,0.2256863178229343,0.050888359432831265
,log2,5,1,True,0.7569012868019156,0.050928774581543726,0.03642184060643523,0.005400424076057094,0.26348609827022146,0.05265922332699946
,log2,5,2,False,0.8043039980170956,0.05006271125856835,0.030830600113854655,0.005683567849067529,0.20588328751990703,0.05291821084360225
,log2,5,2,True,0.7134356620419867,0.07593065280700707,0.036761160898861486,0.005399467505247848,0.289976825451934,0.064379774617831
,log2,5,5,False,0.7729126581778896,0.048869359922848125,0.03344723329976254,0.0037991508692282543,0.2402954741945082,0.04884364148062431
,log2,5,5,True,0.6673004772028996,0.08111188588370344,0.04118438887297297,0.0059880120713657475,0.3413558987595674,0.07605149065091096
,log2,5,10,False,0.7420720318375611,0.06193792628673861,0.034082837627602766,0.004447113226125593,0.26923900271566464,0.0567332565309778
,log2,5,10,True,0.6293256036965638,0.05263332788735908,0.04298872713491923,0.005458035367332566,0.3721266161374159,0.041991169614526175
,log2,10,1,False,0.7873996113382168,0.04291262556672281,0.0330407025632317,0.006029575149193254,0.23256121052856954,0.04210379668120018
,log2,10,1,True,0.6998697756529616,0.062244933451995874,0.03709778041465055,0.00392740961960939,0.3042663713097961,0.05961849245797693
,log2,10,2,False,0.8055094441558062,0.04563234680353666,0.030064255429714998,0.004649032218233652,0.20948805128616038,0.05247052910316232
,log2,10,2,True,0.7061469604336542,0.06547096759346198,0.037732273029501974,0.003620104798931395,0.3026481810114839,0.05980787338732534
,log2,10,5,False,0.7729126581778896,0.048869359922848125,0.03344723329976254,0.0037991508692282543,0.2402954741945082,0.04884364148062431
,log2,10,5,True,0.6673004772028996,0.08111188588370344,0.04118438887297297,0.0059880120713657475,0.3413558987595674,0.07605149065091096
